category,welfareType,servId,servNm,agency,department,intrsThemaArray,lifeArray,srvPvsnNm,sprtCycNm,servDgst,servDtlLink,inqNum,contact
제도,지자체(출자출연기관),SCH00977,성취장학금,재단법인 대전청년내일재단,,교육,청소년,장학금/지역연고,특정기간,[지원내용] ○ 70만원 | [조건] 1학년 : 직전 학년(중학교 3학년) 전체 평균성적 90점 이상(검정고시 90점 이상)○ 23학년 : 직전 1년의 종합내신성적 2등급 이내 / ※ 기관확인필요 / 선발공고일 기준 현재 대전광역시에 소재한 고등학교에 재학 중인 학생,http://www.dhrdf.or.kr/html/kr/,,
제도,지자체(출자출연기관),SCH00978,성적우수중학생관내고진학생,장흥군인재육성장학회,,교육,청소년,장학금/지역연고,특정기간,[지원내용] ※ 기관확인필요 | [조건] 관내중학교 3학년 2학기 말 학교평가 석차 상위 10% 이내인 자 / 관내 고등학교로 진학한 관내중학생의 전년도 3학년 2학기말 학교평가 석차 상위 10% 이내인 자 / 신청일 현재 장흥군에 등록기준지 또는 1년 이상 계속하여 주민등록을 두고 군내 초·중학교 중 1개교 이상을 졸업한 자,http://www.jangheung.go.kr,,
제도,지자체(출자출연기관),SCH00979,고령을빛낸 특별장학생,사단법인 고령군교육발전위원회,,교육,청소년,장학금/지역연고,특정기간,[지원내용] ○ 장학위원회에서 결정 | [조건] 학력 및 각종 대회/ 경연 등에 참가하여 우수한 성적을 거두어 고령을 특별히 빛냈다고 인정되는 학생 / 관내 초/중/고등학교에 재학 및 졸업생이거나 부모가 고령군에 주소를 두고 있는 자,http://www.gredu.or.kr,,
제도,기타,SCH00980,드림장학생,재단법인 드림파크장학회,,교육,청소년,장학금/성적우수,특정기간,[지원내용] ○ 200만원 | [조건] (고등학생 1/2학년) 2025년도 1/2학기 성적이 평균 4등급 이내인 자 / 복지대상자 중 학업이 우수하여 학교장이 추천하는 자 / 접수일 기준 본인 또는 보호자가 인천광역시 서구 또는 김포시 양촌읍에서 2년 이상 거주,https://blog.naver.com/slcsholar,,
제도,기타,SCH00981,장학생,(재)송강장학회,,교육,청소년,장학금/기타,특정기간,[지원내용] ○ 1년 600만원 | [조건] 문화 예술 체육 분야에 우수한 자질이 있고 장학금이 필요한 초중고등학생,https://www.songgang.or.kr,,
제도,지자체(출자출연기관),SCH00982,우수장학생,부산사상구장학회,,교육,청소년,장학금/성적우수,특정기간,[지원내용] ○ 150만원~300만원 | [조건] 고1/2학생 : 직전학기 내신 성적 중 국어·수학·영어 교과목 등급 평균이 2등급 이내○ 고3학생 : 직전 학기 내신 성적 중 국어·수학·영어 교과목의 등급 평균이 2등급 이내 이거나 수능 성적 중 국어·수학·영어 영역의 등급 평균이 2등급이내 / 고등학생 1~3학년 / 세대주 또는 보호자가 사상구 관내에 주소를 두고 장학금 신청일 현재 거주하고 있는 구문의 자녀,http://www.sasang.go.kr/index.sasang,,
제도,지자체(출자출연기관),SCH00983,수성인재장학생(특기),수성미래교육재단,,교육,청소년,장학금/특기자,특정기간,[지원내용] ○ 100만원 | [조건] 대구시 내 소재한 학교에 재학 중인 자 ○ 과학/ 예술/ 체육/ 기능/ 문학/ 환경 등 분야에서 국가/지자체/공공기관이 주최(주관/후원)하는 광역시·도 단위 이상 대회(경연)에서 3위 이내 입상한 학생※ 자세한 사항은 첨부파일 또는 홈페이지 참고 / 공고일 현재 본인 또는 부모(친권자)가 수성구에 1년 이상 거주하고 있는 대구시 내 소재 고등학교 재학생 및 청소년,http://www.suseongij.or.kr/ ,,
제도,지자체(출자출연기관),SCH00984,학력신장 인센티브,(재)진천군장학회,,교육,청소년,장학금/지역연고,특정기간,[지원내용] ○ 30만원 | [조건] 전년(1학년) 2학기 성적 대비 당해연도(2학년) 1학기 성적 석차가 재적인원의 20%이상 향상된 자※ 자세한 사항은 첨부파일 또는 홈페이지 참고 / 관내/관외 고등학교 2학년 재학생 / 선발 공고일 기준 친권자 또는 본인의 주소를 진천군에 1년 이상 두고 계속 거주하고 있는 군민 또는 군민의 자녀※ 자세한 사항은 첨부파일 또는 홈페이지 참고,http://www.jincheon.go.kr,,
제도,지자체(출자출연기관),SCH00985,특기생,밀양시민장학재단,,교육,청소년,장학금/지역연고,특정기간,[지원내용] ○ 연간 최대 100만원 | [대상] 1학년 | [조건] 밀양시 관내 초·중학교를 졸업한 자로서 예·체능/기능 분야 전국규모 대회 또는 시·도 규모 대회에서 입상의 성적을 거둔 자 중 상급학교(고등학교)에 진학한 자 / 본인 및 부모 모두가 공고일 현재 밀양시에 주소를 두고 있는 자,http://www.miryang.go.kr,,
제도,공공기관,SCH00986,희망의빛장학금(기초생활수급자소년소녀가장),한국중부발전보령화력본부,,교육,청소년,장학금/지역연고,특정기간,[지원내용] ○ 130만원○ 생활비성 장학금 | [조건] 기초생활수급자: 기초생활수급 가정의 자녀 또는 본인 ○ 소년소녀가장: 소년소녀가장으로서 학교장 추천을 받은 자 / 오천/주교/주포/천북면 및 웅천읍 성동 1~3리에 실제 거주하는 주민 및 주민의 자녀 중 주민등록초본상 2024.9.15 이전 전입자,https://www.komipo.co.kr,,
제도,지자체(출자출연기관),SCH00987,지정장학생,(재)음성군장학회,,교육,청소년,장학금/지역연고,특정기간,[지원내용] ○ 추후 별도 공고 예정 | [조건] 해당없음 / 해당없음 / 기탁액이 1억원 이상인 기탁자가 지정○ 추천서 제출 / 해당없음,https://scholarship.eumseong.go.kr,,
제도,지자체(출자출연기관),SCH00988,특기장학생,하동군장학재단(하동군청),,교육,청소년,장학금/특기자,특정기간,[지원내용] ○ 지급액은 이사회에서 결정 | [조건] 각종 입상경력에 의해 학교장 추천○ 문화예술/체육/과학/기술/기능 분야에 소질과 재능이 뛰어난 자로 전국대회 3위 이상(장관상 이상) 입상자 / 군내에 직계존속과 학생이 신청일 현재 1년 이상 주민등록을 두고 있을 것○ 군내에 소재한 중학교와 고등학교 재학생,http://scholarship.hadong.go.kr,,
제도,지자체(출자출연기관),SCH00989,김홍진 장학금,재단법인 대구광역시인재육성장학재단,,교육,청소년,장학금/지역연고,특정기간,[지원내용] ○ 100만원 | [조건] 경북공업고등학교에서 선발한 경제적 어려움을 겪고 있는 대학입학 예정 학생,https://www.dge.go.kr ,,
제도,지자체(출자출연기관),SCH00990,누리장학생,재단법인청도군인재육성장학회,,교육,청소년,장학금/지역연고,특정기간,[지원내용] ○ 60만원 | [조건] 해당없음 / 해당없음 / 다문화가족지원법 상 가족 구성원인 자 / 공고일 현재 청도군 관내 고등학교 재학생으로서 보호자 또는 학생 본인이 청도군에 1년 이상 계속하여주소를 두고 거주하고 있는 학생,https://www.cheongdo.go.kr,,
제도,지자체(출자출연기관),SCH00991,ESG 장학생,안양시 인재육성재단,,교육,청소년,장학금/지역연고,특정기간,[지원내용] ○ 개인: 150만원○ 단체: 팀당 100~400만원※ 자세한 사항은 첨부파일 또는 홈페이지 참고 | [조건] ESG 문화예술에 관심있는 안양시 관내 소재한 고등학교 학생(개인 또는 단체) / 관내 거주자,http://www.aytalent.or.kr,,
제도,지자체(출자출연기관),SCH00992,원전지역장학(특기자),전라남도 영광군청,,교육,청소년,장학금/지역연고,특정기간,[지원내용] ○ 30만원 | [조건] 2024.09.01. 이후 문화·음악·미술·체육·기능 등에 대한 지자체·교육지원청 등 정부기관에서 주관·협찬하는 대회 3위 이내 수상한 특기학생 (예선 입상 제외) / 신청일 현재 한빛원전주변지역(백수/홍농/법성)에 본인이나 그 보호자가 주민등록을 두고 1년 이상 거주한 자,https://yeonggwang.go.kr,,
제도,기타,SCH00993,일반장학생,심헌문화재단,,교육,청소년,장학금/지역연고,특정기간,[지원내용] ※ 기관확인필요 | [조건] 품행이 단정하여 지역과 국가발전에 일익을 담당할 수 있다고 인정되는 학생○ 문화/예술/체육 등 예체능 분야에 특별한 소질이 있는 학생(입상자 우대) / 광주/전남 지역 거주자,http://simhun.or.kr,,
제도,지자체(출자출연기관),SCH00994,희망장학생(장애인),재단법인 목포인재육성재단,,교육,청소년,장학금/지역연고,특정기간,[지원내용] ○ 50만원 | [조건] 본인이나 부 또는 모가 장애가 있는 경우 / 공고일 현재 본인 및 보호자가 목포시 내에 1년 이상 주소를 두고 목포시 소재 고등학교에 재학 중인 자,http://www.mokposaf.com/,,
제도,기타,SCH00995,발레장학생,KT&G장학재단,,교육,청소년,장학금/특기자,특정기간,[지원내용] ○ 500만원 및 참여형 프로그램 | [조건] 발레에 재능이 있는 중1 ~ 고3 발레 전공생,https://scholarship.ktngtogether.com,,
제도,지자체(출자출연기관),SCH00996,다자녀장학생,재단법인청도군인재육성장학회,,교육,청소년,장학금/지역연고,특정기간,[지원내용] ○ 60만원 | [조건] 해당없음 / 해당없음 / 청도군 인구정책 지원조례 상 다자녀 가족 구성원인 자 / 공고일 현재 청도군 관내 고등학교 재학생으로서 보호자 또는 학생 본인이 청도군에 1년 이상 계속하여주소를 두고 거주하고 있는 학생,https://www.cheongdo.go.kr,,
제도,지자체(출자출연기관),SCH00997,특별장학생,광주남구장학회,,교육,청소년,장학금/지역연고,특정기간,[지원내용] ○ 50만원 | [조건] 25년 1학기 성적 전과목 평균 5등급 이내※ 고1의 경우 3등급 이내내 / 25년도 기준 중위소득 150%이하인 가구※ 직계가족의 3개월 평균 국민건강보험료 산정 / 3자녀 이상의 가구/다문화가구/본인 또는 가구원이 장애인인 가구의 고등학생 / 공고일 현재 광주광역시 남구에 주민등록상 1년 이상 주소를 두고 있는 주민과 그 자녀,https://www.namgu.gwangju.kr,,
제도,지자체(출자출연기관),SCH00998,희망장학금,경산시장학회,,교육,청소년,장학금/지역연고,특정기간,[지원내용] ○ 50만원 (등록비 및 생활비) | [조건] 생계급여/ 의료급여/ 주거급여/ 교육급여 수급자/ 차상위계층/ 한부모가정/ 경제적 빈곤 가정·장애를 가진 자 및 그 외 소외 계층으로 볼수 있는 자 / 경산시 관내 학교 재학생○ 다음 중 한 가지 이상 해당자 (생계급여/ 교육급여 수급자·차상위계층/ 한부모가정를 가진 자 및 그 외 소외 계층으로 볼수 있는 자)자세한 사항은 첨부파일 또는 홈페이지 참고 / 공고일 현재 지원자와 보호자가 계속해서 3년이상 경산시에 주민등록이 되어있는 내국인 및 공고일 현재 계속해서 1년이상 경산시에 외국인등록이 되어 있는 자※ 자세한 사항은 첨부파일 또는 홈페이지 참고,http://www.gsjhh.co.kr,,
제도,지자체(출자출연기관),SCH00999,우수장학생,재단법인 당진장학회,,교육,청소년,장학금/성적우수,특정기간,[지원내용] ○ 50만원 | [조건] 학교장 추천받은 학생 / 공고일 현재 학생 또는 보호자(부모님)가 당진시에 주민등록을 두고 1년 이상 계속하여 당진에 거주하고 있는 자,http://dangjin.go.kr/,,
제도,지자체(출자출연기관),SCH01000,소상공인 자녀 장학금,의왕시인재육성재단,,교육,청소년,장학금/지역연고,특정기간,[지원내용] ○ 50만원 | [조건] ※ 자세한 사항은 첨부파일 또는 홈페이지 참고 / 공고일 기준 창업 6개월 이상인 사업자로 사업장 소재지와 사업자 거주지가 모두 의왕시인 소상공인의 고등학생 자녀,http://www.uwinjae.or.kr,,
제도,지자체(출자출연기관),SCH01001,예/체능특기자장학금,(재)인제군장학회,,교육,청소년,장학금/특기자,특정기간,[지원내용] ○ 50만원 | [대상] 1학년2학년3학년제한없음 | [조건] 직전 학년도에 도 공인대회 2위 이내 입상경력 또는 전국단위 공인대회 3위 이내 입상경력이 있는 자(단체전 입상자 포함)○ 복학생의 경우 휴학 기간 중에 입상한 경력까지 포함 / 신청일 현재 군 관내에 주소를 두고 2년 이상 거주하고 있는 자/ 부모 또는 보호자 중 한 명 이상이 신청일 기준 군 관내에 2년 이상 계속하여 거주하는 자※ 자세한 사항은 첨부파일 또는 홈페이지 참고,https://www.inje.go.kr/potal,,
제도,지자체(출자출연기관),SCH01002,미래인재 장학생,강원인재육성재단,,교육,청소년,장학금/특기자,특정기간,[지원내용] ○ 자기계발을 위한 정기 장학금 지급(매년 2회 최대 7년)※ 기관확인필요 | [조건] 과학기슬 인문사회 분야: 전국단위 이상 경시대회 상위 입상자 혹은 해당 분야 학업성적이 탁월한 자○ 문화예술 분야: 전국단위 이상 경연대회 또는 국제대회 3위 이상 입상한 자○ 체육분야: 직전 올림픽 경기종목 중 전국단위 이상 대회 3위 이상 입상 또는 국가대표 선발자 / 공고일 기준 고등학교 재학생○ 본인 또는 친권자가 도내 3년 이상 계속 주민등록 중이거나 본인친권자 모두 등록기준지가 강원도이고 도내 5년 이상 주민등록 중이었던 자자,http://injae.gwd.go.kr,,
